index,comment,선호도,비속어,성,정치,국가,인종,지역,세대,사회계층,외모,기타혐오
9872,등짝이랑 잉어문신은 ㄹㅇ 선넘었네 ㅋㅋㅋㅋㅋ,2,,,,,,,,,,
9873,ㄹㅇ빨갱이,1,,,1,,,,,,,
9874,저래도 의사는 40대에 40억있었고 저거 다 복구가능한데 난 돈없는데.,2,,,,,,,,,,
9875,짱깨도 지옥 좆본도 지옥,1,1,,,1,,,,,,
9876,"40-40은 ㄹㅇ 미친놈들이지 둘중에 하나만 해도 일단 존나 잘하는건데 그것도 메이제에서, 40홈런 칠 피지컬에 타격감이랑, 그정도 피지컬이면 보통의 선수면 도루를 잘하고 주루가 빠르지 않는데 여기서 두자릿수 도루 혹 20몇개대만 해도 존나 개쩌는건데, 30도루, 40도루 하는건 ㄹㅇ 미친놈들이지, 국내 크보는  박재홍, 이종범 30-30 말곤 안나 오잖아 크보는 20-20만 해도 존나 잘하고 mvp 후보냐 하는 판에",4,1,,,,,,,,,
9877,에잇시티는 씨발롬아 필요예산 312조 같은 말같지도 않은 소리를 하니 나가리나지,1,1,,,,,,,,,1
9878,송해야 니가 약팔아먹은 사람들한태 돈은 안돌려줌?,2,,,,,,,,,,
9879,근데 남녀차별 이런게 아니라 그냥 궁금해서 그런데 여자는 질속이라 남자보다 성병 걸릴확률 좀 높지않음?,2,,,,,,,,,,
9880,ㄴ 갑자기 왜 좆핑이랑 북돼지 이야기가 왜나오노ㅋ 반박은 못하고 시발ㅋ 하긴 아는게 없으니 이러겠지,1,1,,,,,,,,,1
9881,와 저거 존나 비싼건데,2,1,,,,,,,,,
9882,ㄴ 방사능도 전자파인데 차폐하지말고 몸에 부착하면 되겠네?그런식의 논리가 아니고 안좋아진다고 뻔하게 결론이 나오는데 뭐가 안위험한거 없다고 하냐? 중금속 직접 먹는거랑 비교 할만하지 위험성을 ㅁㅎ르는건 사실이니까자동차도 위험하면 없애야겠네 따위의 논리가 아닌데 끝까지 우기네. 자동차 시내에서 시속 200km로 달려도 되겠네? 어린이보호구엳 무시해도 되겠네?어이가 없네,2,1,,,,,,,,,
9883,조지앗네,2,,,,,,,,,,
9884,속발음 -> 국어 5등급,2,,,,,,,,,,
9885,박정희 전두환 시절에 우리가 남이가 하고 퍼줘서,2,,,,,,,,,,
9886,ㅅㅂ 문재앙 구속,1,1,,1,,,,,,,
9887,마이어가 젤 괜차는데 세비야랑 너무 비슷하긴하다,2,,,,,,,,,,
9888,진짜는 다뒤졌고 스파이만 남은것같은데 이러면 이게 검은조직이노 fbi노 ㅋㅋㅋㅋㅋ,2,,,,,,,,,,
9889,폭도들과는 타협하지 않는다,2,,,,,,,,,,
9890,동유럽 헝가리 부다페스트 야경에 전부다 좆털리는곳이노,2,1,,,,,,,,,
9891,원래 일진이랑 운동부는 서로 안건듦 미소는 서로 직접 싸운적 없음,2,,,,,,,,,,
9892,과자나 컨텐츠 같은 건 잘만 베끼면서 왜 저런건 안베끼냐,1,,,,,,,,,,1
9893,뭔짓을 했는지 우리가 어떻게 알아 씨발년아,1,1,,,,,,,,,1
9894,이동관 올리면 총선 때 민주당 찍는다.. 내 자식 학폭 피해자다,1,,,1,,,,,,,
9895,드래곤볼 빠돌이 이고 다른 만화는 잘안봐서 모르겠는데왜 유독 드볼만 이렇게 작화에 대해서 논란이 많은거냐 다른 액션소년만화 같은 경우는 이정도의 작화 논란 뜬거 본적 없는것같은데드볼이 유독 그리기 어려운 편이기는 한거임? 아님 걍 수준 낮은 애들이 그려서 논란이 많은거임?드볼은 하향평준화임 ㅅㅂ,1,1,,,,,,,,,1
9896,취리히역 가봤는데 진짜 ㅈㄴ크더라,2,1,,,,,,,,,
9897,어차피 판사가 여자라고 선처해줄껀데?꼬우면 너네도 고추떼고 여자하던가 ㅋㅋㅋ,1,,1,,,,,,,,
9898,갬성 ㅈ되네 ㅋㅋ,2,,,,,,,,,,
9899,"글쓴이 계좌 전고점이 3억인데, 그 당시 TQQQ 무지성 존버 장투했으면 아직도 전고점대비 -52%임. 근데, 글쓴이 지금 전고점 계좌 회복한거 보면 하락장 초입때 현금화하고 물타기해서 지금 원금 회복한거지 뭔 무지성 장투야",2,,,,,,,,,,
9900,지구촌갤 병신들 ㅋㅋ,-1,1,,,,,,,,,
9901,애를 잘 키우려고 노력 많이 했네. 나중에 금쪽이 되는 것보단 저게 훨씬 나은데 마누라쪽이 이해를 못 하는 게 안타깝다.,2,,,,,,,,,,
9902,한국남자,2,,,,,,,,,,
9903,요새 나라 꼬라지보니까 이슬람이 이해가 간다,2,,,,,,,,,,
9904,내수차별 ㅅㅂ,2,1,,,,,,,,,
9905,존ㄴ 쪽팔린다 진짜,2,,,,,,,,,,
9906,구라지 뭘 ㅋㅋ,2,,,,,,,,,,
9907,전자가 나을 것도 사실 없는데 애들 시선이 참,2,,,,,,,,,,
9908,취했다고 봐줄게 아니라 취했으면 가중처벌을 해야함,2,,,,,,,,,,
9909,민주당 스러워요~~~~ ^.^,2,,,,,,,,,,
9910,똥양인과 결혼한 저커버그의 분노 암바로 팔부숴버릴듯,2,,,,,,,,,,
9911,개조센은 침수되면 똥물인데 일본은 존나 깨끗할것같다,1,1,,,1,,,,,,
9912,"야이 병신아 저 강사들이 수능출제'위원'들이랑 접촉을 했다치자, 문제를 빼내려고 접촉을 한거겠지?문제를 받았으면? 학생들한테 족집게 강의를 해야겠지?강의를 하면? 그래서 수능때 똑같은 문제가 나와서 점수를 잘 받으면? 학생들이 어떻게 생각할거같음?일단 성적은 잘 나왔을테니 좋겠지? 근데 그 다음은? 무조건 '저새끼 존나 수상하다' 라는 생각을 할 수 밖에 없어병신아애초에 자기가 빼돌린 문제랑 조오온나 똑같이 문제를 만들어서 낸 거 아니면 그 문제를 자기가 적중했다고 주장할 수가 없음왜? 어차피 다 교육과정 안에 있는 내용으로 문제를 내는데 그 방식은 거기서 거기니까그것도 일이년이지 그걸 매번 반복한다? 이미 다 털리고도 남았지 뭔 1타강사야 병신저능아년아",1,1,,,,,,,,,1
9913,진짜 시발 살다살다 나이 쳐먹으니 박지성 욕쳐먹는 날도 다오네ㅋㅋ,2,1,,,,,,,,,
9914,차에 관심이 없어서 아무 생각이 안든다 ㅋㅋㅋ,2,,,,,,,,,,
9915,피를 장황하게도 싸노,2,,,,,,,,,,
9916,아이유만 고치냐? 원조도 고친다,2,,,,,,,,,,
9917,사람도 4미터 됐겠지 뭐,2,,,,,,,,,,
9918,18은 ㄹㅇ상했네,2,,,,,,,,,,
9919,어디서는 40대 유부가 성매매했다가 상대남 성폭행 무고하고어디서는 2대남이 초면인 사람한테 발정나 폭행하고ㄹㅇ 스펙터클한 대한민국,1,1,,,1,,,,,,
9920,걍 서양식 유머지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지들끼리 쌉소리하는거,2,,,,,,,,,,
9921,유랑지구 괜찮음. 문제는 저거 이후에 없어. 차라리 와호장룡 그 즈임이나 더 오래됐을때의 중국영화가 가치 높지,2,,,,,,,,,,
9922,강원도 저건 한 번 쏟았다가 또 쏟은게 레게노,2,,,,,,,,,,
9923,저게 맞지,2,,,,,,,,,,
9924,비안미?,2,,,,,,,,,,
9925,솔까 복싱룰은 결과가 너무 뻔한거 아닌가? 입식으로 쇼부 봐도 은가누가 너무 유리한가 ㅋㅋ,2,,,,,,,,,,
9926,최근 PC 개지랄 연타석 친 것 때문에 안보려다가 가족 다같이 보러 가서 봤는데 이거 ㄹㅇ 잘뽑았음 가서 볼만함,3,1,,,,,,,,,
9927,미국 역사도 짧은데 영화로 미국 포장하는거 보면 어마어마하더라한국이나 중국보다 오래된 국가가 미국인거처럼 포장하더라,2,,,,,,,,,,
9928,나 존잘에 여친도 있는데? ㅋㅋ,2,,,,,,,,,,
9929,나 폴란드행 타려고 짐 폴란드어 배우는중 얼릉마스터해서 방위업체들갓다올게,2,0,,,,,,,,,
9930,뭔말이야?,2,0,,,,,,,,,
9931,그리고 시발 엘런은 풍월량인데 좆병신년아,1,1,,,,,,,,,1
9932,도망친 곳에 낙원은없다,2,0,,,,,,,,,
9933,학창시절에 혼자 라노벨만 보니까 저렇게밖에 글을 못쓰는거야,1,0,,,,,,,,,1
9934,노릇노릇,2,0,,,,,,,,,
9935,자유와 현재의 풍족함이 당연한걸로 아는 병신년들이 많지 요즘,1,1,,,,,,,,,1
9936,말같지도 않은 소리하지 마라. 의사로 살아보긴 했냐?,1,0,,,,,,,,,1
9937,한국도 한번 하면 안되냐?  좀  갖고 싶은거 몇개 있는데,2,0,,,,,,,,,
9938,그렇지. 여기서도 똥성애 옹호하는 벌레들만 짐승취급 해주면 딱일텐데,0,0,1,,,,,,,,
9939,해결됨 주인이 미움받기 싫어서 그럼,2,0,,,,,,,,,
9940,검둥이 카우보이는 없었다는거잖아흑인씨발련들 입만열면 구라가 술술나오네,1,1,,,,1,,,,,
9941,아는형님 언제나오노 보고싶농,2,0,,,,,,,,,
9942,금나라를 쳐넣어놓고 대영제국을 안넣어놨노ㅋㅋ,2,1,,,,,,,,,
9943,뭔 시발 다 이슬람율법이라고하노ㅋㅋ,2,1,,,,,,,,,
9944,별 병신같은 국뽕질을 쳐 하고 자빠졌네 ㅋㅋ,1,1,,,,,,,,,1
9945,대체 어느 문장에 안주=부선이라고 나와있는거냐 혼자 딴 글 읽고 와서 비추는 이 글에 주는거 아님?,2,0,,,,,,,,,
9946,주죽야스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
9947,아노하나는 왜처넣냐 개좃병신같던데,1,1,,,,,,,,,1
9948,서울 + 델리는 전혀 위화감이 없네,2,0,,,,,,,,,
9949,저게 전문가가 아니면 도대체 누가 전문가임,2,0,,,,,,,,,
9950,실베추 해줌,2,0,,,,,,,,,
9951,일년에 두달이나 합법적으로 쳐노는 유일한 공무원이 극한직업이라고 하면 진짜 배때지가 존나 불렀네 ㅋㅋㅋㅋㅋ 사기업가면 3달도 못버틸 새끼들이,1,1,,,,,,,1,,
9952,이런식으로 죽은사람을 파는거구나.. 대단,2,0,,,,,,,,,
9953,말아쳐먹은 문재앙한테 따져 시발 짱깨야,1,1,,1,,1,,,,,
9954,심리적인거 확실히 있음 가만있다가 물소리 들으면 갑자기 마렵고 ㅋㅋ,2,0,,,,,,,,,
9955,2찍 새끼들 발작하는 이유) 윤두창 지지자들 통계상 저소득 저학력층이 많아서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1,,1,,,,,1,,
9956,얼굴이 저기 캄보디아나 라오스 인종인것 같은데? 혼혈인가..,2,0,,,,,,,,,
9957,직박구리 빼애애애액 빼애애애액 하고 울잖아,2,0,,,,,,,,,
9958,두창이 씹ㅄ은 카르텔카르텔 노래를 부르고 다니면서 왜 진짜 카르텔 건설카르텔은 입도 뻥긋 안하냐? ㅋㅋㅋ 개웃기네 ㅋㅋㅋㅋ 건ㅅ사 애들이 떡찰 스폰을 가장 많이 뿌리니까? 그러나? ㅋㅋㅋㅋㅋ,1,1,,1,,,,,,,
9959,사슴 food ㅇㄷ?,2,0,,,,,,,,,
9960,세금으로 일본여행 달달하노 ㅋㅋ,2,0,,,,,,,,,
9961,글쎄 저렇게 견종을 일반화시키는건 성급한 일반화의 오류같은데?,2,0,,,,,,,,,
9962,그래서 누군대 난 몰라,2,0,,,,,,,,,
9963,아니 진짜 동나이대 직장인보다 더 늙어보이는데,2,0,,,,,,,,,
9964,"솔직이 유전자만 봤을때는 한국이 우월하다고본다. 일본애들이 지리적으로 한국의 위치에 있었다면 진작에 쌈싸먹히고 망했을듯. 아 실제로 그래서 한반도 원주민들이 고구려 백제 신라에 쫓겨나서 왜나라로 도망간건가 . 고백신 전부 북방계 부여, 바이칼, 흉노 이쪽이 기원이야",3,0,,,,,,,,,
9965,가스실 불지펴라,2,0,,,,,,,,,
9966,ㄷ ㄷ ㄷ,2,0,,,,,,,,,
9967,존나 싼티나네 씨발 광고 기획누가짰냐,2,1,,,,,,,,,
9968,저걸 주입하고 바로 우걱우걱 먹어대야하는데 딴짓하다 저혈당쇼크로 죽는 빌더들 많음,2,0,,,,,,,,,
9969,"강남(밤에 못돌아다님, 도둑에 약팔이들 판침, 벌레 많음, 치안 쓰레기??) ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2,0,,,,,,,,,
9970,재밋네,2,0,,,,,,,,,
9971,꼭 저렇게 돈 몇푼 더 벌어처먹자고 사람들 간보기를 하다가 쳐맞아야 되? 개새끼들아?,2,1,,,,,,,,,
9972,루시 개꼴렸는데,3,0,,,,,,,,,
9973,인실좆 인실좆 신나는노래 ㅋㅋㅋ,2,1,,,,,,,,,
9974,106.101// 너야말로 검색해봐 병신앜ㅋㅋㅋㅋㅋㅋㅋXG갤 병신글 쉴드치려고 아주 쇼를 하넼ㅋㅋㅋ,2,1,,,,,,,,,
9975,또 엠흑?,1,0,,,,1,,,,,
9976,중국은 맛있게 해도 위생 때문에 폐기물이라 열외 중식은 짱께 만들지 않고 짱께산 식재를 쓰지 않았을 때 가치가 있는 거라,1,1,,,1,,,,,,
9977,"7~8년전 자율주행이 곧 상용화 될 것이며상용화 되면 물류 분야에서 혁신이 이루어 질 것이라는 장미빛 예상이 쏟아졌는데7-8년이 흐른 뒤, 지금은?아직도 기술적 난제들을 극복 못 함비 눈 조금만 와도 작동 불능악천후는 답이 없는 상태예상은 누구나 할 수 있지",2,0,,,,,,,,,
9978,세계의 이지메 조센징 키타!!세계인들은 젠부 일본 편인데 조센징들은 현실도 파악 못 하고 언제나처럼 좆 같은 반미 반일 선동질 ww같은 아시아 국가이자 가장 가까운 이웃 국가인 일본인들한테마저도 욕이나 잔뜩 쳐먹는 조센징의 병신력사스가 전 세계인들이 가장 혐오하고 싫어하는 세계 최악의 쓰레기 기생충 바퀴벌레 민족그것이 느그 K - 조센징 ww,0,1,,,1,1,,,,,
9979,산사태 막으려면 산 깎아서 아파트 짓는거랑 똑깥이 태양광 지지대 밑으로 기초 파일 박는 공사하는 걸 허가요건에 넣었으면 저렇게 난립은 안됐을텐데 허가요건 간단하게 만든 놈 그놈이 진짜 범인이다.,2,0,,,,,,,,,
9980,ㄹㅇ 존나 웃긴 새끼들임 ㅋㅋㅋㅋㅋ,3,1,,,,,,,,,
9981,틱톡은 언제망하냐,2,0,,,,,,,,,
9982,왜 안고장남,2,0,,,,,,,,,
9983,유교탈레반은 왜 남녀칠세부동석임?,2,0,,,,,,,,,
9984,저 집 어머님이 충격 받으셨는지 입을 다물 지를 못하고 들으시네 ㅋㅋ,2,0,,,,,,,,,
9985,인도에 발끝도 못따라가는 대치동 수준가지고 놀라기는 ㅋㅋ,2,0,,,,,,,,,
9986,개독 시발,1,1,,,,,,,,,1
9987,만석이는 강간 범죄저질렀는데 오히려 인생이 바뀌노ㅋㅋㅋ 조선시대가 지상낙원이였네 시벌ㅋㅋㅋㅋㅋㅋ,2,1,,,,,,,,,
9988,우리가 스타를 너무 오래 봐서 그렇지 저 사람 스타 실력 상당하더라.,3,0,,,,,,,,,
9989,애초에 문재인정권에 전문성가지고있는 인간듪이 있긴했냐? 다 어디무슨 시민다체소속으로 국민세금으로 등골빨아먹는놈들뿐이었는데? 그런놈들이 정장입고 엘리트인척거드럭대고 태양광카르텔 땅투기로 천문학적으로 돈 쳐벌고 어딘가로 다 날랐찌뭐. 대통령기록물 지정한것도존나웃기고,1,1,,1,,,,,,,
9990,그래봤자 천안함 어뢰저격도 못하는 군대 수준 wwwwwwwwwwwwwwww,1,0,,,,,,,,,1
9991,디시 해외진출 가즈아 ㅋㅋㅋㅋㅋㅋ,2,0,,,,,,,,,
9992,ㄱㅊ다 곧와서 하면되지.,2,0,,,,,,,,,
9993,독일 아름답노,3,0,,,,,,,,,
9994,한국에 왜 오지? 진짜 이해가 안감. 가성비 씹창에 볼것도 없고 아무것도 없음 오늘 명동갔는데 덥기는 더럽게 더운데 외국인들 바글바글한거 보고 왜 돈써서 이런데 와서 저러고 있지 생각뿐이 안들더라,2,1,,,,,,,,,
9995,진짜 이거는 중뽕올만 한데?,3,0,,,,,,,,,
9996,이미 남자들이 먼저 한번 왕창 죽고난 다음에 겨우 마지못해 남자랑 똑같은 거 했으면서 엄청 대단한 일 한 것처럼구네,1,0,,,,,,,,,1
9997,마법맷돌이 서양 동화였냐? 그냥 전래동화소재도 디지니 책으로 엮은건가?,2,0,,,,,,,,,
9998,어째 더 짙은 암흑기로 들어설거 같은 느낌이냐..,2,0,,,,,,,,,
9999,그런가봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0,0,0,0,0,0,0,0,0,0
10000,운전실 발전실 기관실 방송실,2,0,0,0,0,0,0,0,0,0,0
10001,400미리 로터에 4p 블록캘리퍼니 역대 n중엔 최강 브레이크임,2,0,0,0,0,0,0,0,0,0,0
10002,형냐 거리는게 평소 개씹페미 같은데 아닌가?,0,1,1,0,0,0,0,0,0,0,0
10003,아시아인들은 서구문명에 비해 조악했던 자신들의 고대문화가 마치 서구보다 우월했다고 착각하는 못된 망상병을 지니고 있다. 아시아의 경제가 유럽을 이긴 것은 서구가 로마 몰락 이후 암흑-혼란기였던 아주 잠시 뿐이며 이 순간마저도 기술 자체는 서구가 동양을 압도했다.,1,0,0,0,0,1,0,0,0,0,0
10004,조사해서 관리자 잘못으로 판결나도 집행유예받고 끝나지않냐? 그냥 조센징들은 죽이는게 답인듯ㅋ,1,1,0,0,,1,0,0,0,0,0
10005,기존 배우 씬에 면상만 바꿨노 ㅋㅋ,2,0,0,0,0,,0,0,0,0,0
10006,FC는 피파가 지들 이름쓰고싶으면 전의 두배내라 이래서 걍 포기한거로 아는데.. 그리고 여자 선수는 아마 여성부 게임에서만 쓸수있겠지.. 아니면 씨발이고,2,1,0,1,0,,0,0,0,0,0
10007,마지막 문단이 레전드네;;; 남들 불행보고 행복회로 풀가동;;;;,2,0,0,0,0,,0,0,0,0,0
10008,복도식인데 엘베하나면 저런 문제 발생하더라 안그런 새끼들이 많겠지만 다른 아파트갔다가 1층에서 사람 네명 기다리고 5분이상 걸린느낌인데 택배새끼 내려오면서  죄송하단말도 안하더라 진짜 담에 저런경우 보이면 좆지랄 떨어야겠다,2,1,0,0,0,,0,0,0,0,0
10009,일해 세금 내 개돼지ㅅㄲ들아주식 땅 여행 명품 치장하게 개돼지들이 말이 많아 ㅂㅅㄷ 대가리를 확,0,1,0,0,0,,0,0,1,0,1
10010,개 솔루션 특징) 보호자 때문인 경우가 99.999%,2,0,0,0,0,,0,0,0,0,0
10011,솔직히 일반인이 볼땐 그게 그거임 ㅋㅋㅋ,2,0,0,0,0,,0,0,0,0,0
10012,버려진 애가 눈곱도 없고 관리 잘받았네,2,0,0,0,0,,0,0,0,0,0
10013,좋아 송영길 가고 이재명 빨리 가자 그 담은 문재앙이다,2,0,0,1,0,,0,0,0,0,0
10014,개발하면 기분좋아짐,3,0,0,0,0,,0,0,0,0,0
10015,일단 소시지 햄 등 가공육부터 먹지말라고 ㅋㅋ 얜 확실하게 발암물질인데,2,0,0,0,0,,0,0,0,0,0
10016,쓰벌 금양 4900원에 살려고 했는데....까먹고 있었는데 상한가 치질래 늦었네...잘가 했는데..어? 어? 어어어? 어어어어? .....4900원에 샀어도...안팔고 버티고 있었을까? 자신없다...,2,0,0,0,0,,0,0,0,0,0
10017,0위임,2,0,0,0,0,,0,0,0,0,0
10018,아직도 그게임 해요~,2,0,0,0,0,,0,0,0,0,0
10019,"""미키 선수, 더 열심히 하셔야겠어요.""라고 답했다. 그이후 커뮤니티에서 미키선수 패드립 및 악플 미키선수 호흡곤란과 휴식을 취함,뱅기에 대한 비난,썸데이 팬미팅 난동사건,프레이 방송내용 날조,",2,,,,,,,,,,
10020,역재 재밌게 한 사람은 이것도 재밌게 할 거 같은데 안 해본 사람은 좀 전개가 억지스럽다고 느낄 수 있을듯,2,,,,,,,,,,
10021,자기가 게으르고 귀찮아서 인터넷으로 주문하는건데 이런 리스크 감수하고 사는거 아니었음?,2,,,,,,,,,,
10022,유투브 떡상하려고 걍 어그로 끄는거 아니냐? 존나 추함,1,1,,,,,,,,,1
10023,병신임? 그럼 지가 사망진단서나 관련 서류를 냈어야지 ㅋㅋ,1,1,,,,,,,,,1
10024,배우 출신인데 듣보 캠녀랑 비교하면 안되는거지,2,,,,,,,,,,
10025,반성하는 기색이 없어서 화난다 이것도 존나 어이없는게 본문 케이스에선 진짜 범죄자였지만 순진한 시민 잡아놓고도 똑같은 소리함 ㅋㅋㅋㅋ '으따 니가 죄를 저질렀든 안저질렀든간에 내 안에선 닌 이미 범죄자니 알아서 굽신대고 숙이랑께' 이게 견찰새끼들 기본 마인드임 ㅋㅋ,1,1,,,,,,,1,,
